id,subtaskID,answer
127277,4,1
127278,3,7.86
127278,4,0
127279,3,7.8
127279,4,0
127280,3,8.6
127280,4,0
127281,3,5.74
127281,4,1
127282,3,7.42
127282,4,0
127283,3,5.4
127283,4,1
127284,3,6.91
127284,4,0
127285,3,6.68
127285,4,0
127286,3,8.32
127286,4,0
127287,3,7.82
127287,4,1
127288,3,6.57
127288,4,0
127289,3,6.65
127289,4,0
127290,3,6.38
127290,4,1
127291,3,7.13
127291,4,0
127292,3,7.69
127292,4,0
127293,3,8.78
127293,4,0
127294,3,5.2
127294,4,1
127295,3,8.07
127295,4,0
127296,3,6.46
127296,4,0
127297,3,6.16
127297,4,1
127298,3,6.46
127298,4,0
127299,3,8.66
127299,4,0
127300,3,7.27
127300,4,0
127301,3,7.4
127301,4,0
127302,3,6.72
127302,4,0
127303,3,6.63
127303,4,1
127304,3,6.07
127304,4,1
127305,3,6.55
127305,4,1
127306,3,7.49
127306,4,1
127307,3,5.71
127307,4,1
127308,3,5.88
127308,4,1
127309,3,5.67
127309,4,0
127310,3,6.92
127310,4,0
127311,3,6.77
127311,4,0
127312,3,6.35
127312,4,1
127313,3,6.47
127313,4,0
127314,3,5.87
127314,4,1
127315,3,6.95
127315,4,0
127316,3,6.15
127316,4,0
127317,3,5.96
127317,4,0
127318,3,5.46
127318,4,1
127319,3,5.48
127319,4,0
127320,3,6.68
127320,4,0
127321,3,5.37
127321,4,1
127322,3,5.59
127322,4,0
127323,3,4.66
127323,4,1
127324,3,6.73
127324,4,1
127325,3,4.81
127325,4,1
127326,3,4.65
127326,4,1
127327,3,4.25
127327,4,1
127328,3,4.46
127328,4,1
127329,3,8.27
127329,4,0
127330,3,4.79
127330,4,0
127331,3,4.87
127331,4,1
127332,3,6.23
127332,4,1
127333,3,4.41
127333,4,0
127334,3,7.7
127334,4,0
127335,3,3.69
127335,4,1
127336,3,7.88
127336,4,1
127337,3,8.51
127337,4,0
127338,3,8.96
127338,4,0
127339,3,8.75
127339,4,0
127340,3,6.61
127340,4,1
127341,3,8.48
127341,4,0
127342,3,8.45
127342,4,0
127343,3,6.09
127343,4,1
127344,3,7.12
127344,4,0
127345,3,7.1
127345,4,0
127346,3,6.39
127346,4,0
127347,3,5.32
127347,4,1
127348,3,5.54
127348,4,0
127349,3,6.87
127349,4,0
127350,3,9.39
127350,4,0
127351,3,9.33
127351,4,0
127352,3,8.91
127352,4,0
127353,3,9.77
127353,4,0
127354,3,6.84
127354,4,1
127355,3,8.55
127355,4,1
127356,3,6.47
127356,4,0
127357,3,5.61
127357,4,1
127358,3,6.71
127358,4,0
127359,3,9.36
127359,4,0
127360,3,9.32
127360,4,0
127361,3,9.17
127361,4,0
127362,3,9.38
127362,4,0
127363,3,5.19
127363,4,1
127364,3,8.71
127364,4,1
127365,3,7.44
127365,4,0
127366,3,9.56
127366,4,0
127367,3,8.73
127367,4,0
127368,3,8.18
127368,4,0
127369,3,9.38
127369,4,0
127370,3,9.52
127370,4,0
127371,3,8.14
127371,4,0
127372,3,9.04
127372,4,0
127373,3,8.76
127373,4,1
127374,3,8.88
127374,4,0
127375,3,6.87
127375,4,0
127376,3,9.05
127376,4,0
127377,3,9.03
127377,4,1
127378,3,6.78
127378,4,0
127379,3,8.5
127379,4,0
127380,3,8.96
127380,4,0
127381,3,9.42
127381,4,0
127382,3,9.21
127382,4,0
127383,3,9.78
127383,4,0
127384,3,8.96
127384,4,0
127385,3,7.97
127385,4,0
127386,3,9.2
127386,4,0
127387,3,8.34
127387,4,0
127388,3,8.31
127388,4,0
127389,3,6.85
127389,4,0
127390,3,8.32
127390,4,0
127391,3,9.39
127391,4,0
127392,3,9.65
127392,4,0
127393,3,9.74
127393,4,0
127394,3,8.37
127394,4,0
127395,3,6.97
127395,4,0
127396,3,5.79
127396,4,1
127397,3,9.82
127397,4,0
127398,3,8.61
127398,4,0
127399,3,9.08
127399,4,0
127400,3,7.5
127400,4,0
127401,3,6.45
127401,4,1
127402,3,5.09
127402,4,1
127403,3,9.71
127403,4,0
127404,3,5.97
127404,4,0
127405,3,8.57
127405,4,0
127406,3,7.57
127406,4,0
127407,3,7.99
127407,4,0
127408,3,8.5
127408,4,0
127409,3,9.37
127409,4,0
127410,3,9.27
127410,4,0
127411,3,9.2
127411,4,0
127412,3,9.86
127412,4,0
127413,3,6.86
127413,4,0
127414,3,7.93
127414,4,0
127415,3,8.69
127415,4,0
127416,3,8.6
127416,4,1
127417,3,8.94
127417,4,1
127418,3,8.97
127418,4,0
127419,3,9.01
127419,4,0
127420,3,8.37
127420,4,0
127421,3,6.86
127421,4,0
127422,3,7.87
127422,4,0
127423,3,9.76
127423,4,0
127424,3,7.42
127424,4,0
127425,3,8.69
127425,4,0
127426,3,9.59
127426,4,0
127427,3,8.52
127427,4,0
127428,3,6.82
127428,4,0
127429,3,9.69
127429,4,0
127430,3,8.48
127430,4,0
127431,3,8.45
127431,4,0
127432,3,6.88
127432,4,0
127433,3,9.83
127433,4,0
127434,3,8.15
127434,4,0
127435,3,6.33
127435,4,0
127436,3,7.96
127436,4,0
127437,3,8.66
127437,4,0
127438,3,7.74
127438,4,1
127439,3,8.11
127439,4,0
127440,3,8.44
127440,4,0
127441,3,8.21
127441,4,0
127442,3,8.57
127442,4,0
127443,3,8.23
127443,4,0
127444,3,8.69
127444,4,0
127445,3,9.5
127445,4,0
127446,3,7.56
127446,4,0
127447,3,8.42
127447,4,0
127448,3,7.7
127448,4,0
127449,3,8.9
127449,4,0
127450,3,7.93
127450,4,0
127451,3,9.16
127451,4,0
127452,3,9.94
127452,4,0
127453,3,7.44
127453,4,0
127454,3,8.51
127454,4,0
127455,3,6.82
127455,4,0
127456,3,6.87
127456,4,0
127457,3,7.62
127457,4,0
127458,3,8.3
127458,4,0
127459,3,9.08
127459,4,0
127460,3,7.47
127460,4,0
127461,3,9.12
127461,4,0
127462,3,8.74
127462,4,0
127463,3,8.79
127463,4,0
127464,3,7.47
127464,4,0
127465,3,8.11
127465,4,1
127466,3,6.72
127466,4,0
127467,3,8.28
127467,4,0
127468,3,7.62
127468,4,0
127469,3,9.53
127469,4,0
127470,3,8.59
127470,4,0
127471,3,8.06
127471,4,0
127472,3,8.31
127472,4,0
127473,3,8.09
127473,4,0
127474,3,8.47
127474,4,0
127475,3,7.79
127475,4,0
127476,3,8.65
127476,4,0
127477,3,6.0
127477,4,0
127478,3,7.55
127478,4,0
127479,3,9.59
127479,4,0
127480,3,5.97
127480,4,0
127481,3,6.67
127481,4,0
127482,3,8.13
127482,4,0
127483,3,4.63
127483,4,1
127484,3,7.24
127484,4,0
127485,3,8.0
127485,4,0
127486,3,6.82
127486,4,0
127487,3,6.64
127487,4,0
127488,3,6.85
127488,4,0
127489,3,8.34
127489,4,0
127490,3,9.9
127490,4,1
127491,3,8.29
127491,4,0
127492,3,6.5
127492,4,0
127493,3,7.12
127493,4,0
127494,3,7.57
127494,4,0
127495,3,9.21
127495,4,0
127496,3,8.39
127496,4,0
127497,3,8.92
127497,4,0
127498,3,8.5
127498,4,0
127499,3,4.85
127499,4,1
127500,3,9.56
127500,4,1
127501,3,6.68
127501,4,0
127502,3,7.67
127502,4,1
127503,3,8.55
127503,4,0
127504,3,8.33
127504,4,0
127505,3,8.56
127505,4,0
127506,3,8.95
127506,4,0
127507,3,6.78
127507,4,0
127508,3,9.2
127508,4,0
127509,3,7.32
127509,4,0
127510,3,9.12
127510,4,0
127511,3,9.2
127511,4,1
127512,3,9.08
127512,4,1
127513,3,6.59
127513,4,0
127514,3,6.78
127514,4,0
127515,3,7.9
127515,4,1
127516,3,8.2
127516,4,0
127517,3,9.06
127517,4,1
127518,3,5.36
127518,4,1
127519,3,7.27
127519,4,0
127520,3,6.38
127520,4,0
127521,3,6.45
127521,4,0
127522,3,7.25
127522,4,0
127523,3,8.75
127523,4,0
127524,3,6.95
127524,4,0
127525,3,9.05
127525,4,1
127526,3,7.44
127526,4,0
127527,3,7.27
127527,4,0
127528,3,6.93
127528,4,0
127529,3,8.27
127529,4,0
127530,3,6.61
127530,4,1
127531,3,8.67
127531,4,1
127532,3,6.74
127532,4,0
127533,3,8.18
127533,4,1
127534,3,8.7
127534,4,1
127535,3,9.36
127535,4,0
127536,3,4.31
127536,4,1
127537,3,7.74
127537,4,0
127538,3,2.56
127538,4,1
127539,3,8.65
127539,4,0
127540,3,7.63
127540,4,0
127541,3,7.42
127541,4,0
127542,3,7.69
127542,4,0
127543,3,8.88
127543,4,1
127544,3,9.42
127544,4,0
127545,3,9.62
127545,4,0
127546,3,8.94
127546,4,0
127547,3,9.14
127547,4,0
127548,3,9.1
127548,4,0
127549,3,9.61
127549,4,0
127550,3,9.29
127550,4,0
127551,3,9.55
127551,4,0
127552,3,9.11
127552,4,0
127553,3,9.38
127553,4,0
127554,3,9.44
127554,4,0
127555,3,9.2
127555,4,0
127556,3,9.22
127556,4,0
127557,3,9.29
127557,4,0
127558,3,9.35
127558,4,0
127559,3,8.6
127559,4,0
127560,3,8.98
127560,4,0
127561,3,9.27
127561,4,0
127562,3,9.03
127562,4,0
127563,3,8.82
127563,4,0
127564,3,9.05
127564,4,0
127565,3,8.91
127565,4,0
127566,3,8.68
127566,4,0
127567,3,9.02
127567,4,0
127568,3,8.94
127568,4,0
127569,3,8.86
127569,4,0
127570,3,9.47
127570,4,0
127571,3,7.94
127571,4,0
127572,3,8.8
127572,4,0
127573,3,8.03
127573,4,0
127574,3,9.38
127574,4,0
127575,3,8.84
127575,4,0
127576,3,8.78
127576,4,0
127577,3,8.87
127577,4,0
127578,3,9.01
127578,4,0
127579,3,9.05
127579,4,0
127580,3,9.12
127580,4,0
127581,3,8.87
127581,4,0
127582,3,8.28
127582,4,0
127583,3,9.17
127583,4,0
127584,3,8.19
127584,4,0
127585,3,9.57
127585,4,0
127586,3,9.16
127586,4,0
127587,3,8.3
127587,4,0
127588,3,9.29
127588,4,0
127589,3,8.81
127589,4,0
127590,3,8.81
127590,4,0
127591,3,9.01
127591,4,0
127592,3,9.02
127592,4,0
127593,3,9.06
127593,4,0
127594,3,8.96
127594,4,0
127595,3,8.51
127595,4,0
127596,3,8.38
127596,4,0
127597,3,9.01
127597,4,0
127598,3,8.72
127598,4,0
127599,3,8.61
127599,4,0
127600,3,8.75
127600,4,0
127601,3,9.02
127601,4,0
127602,3,8.22
127602,4,0
127603,3,8.44
127603,4,0
127604,3,8.72
127604,4,0
127605,3,8.02
127605,4,0
127606,3,8.19
127606,4,0
127607,3,8.27
127607,4,0
127608,3,9.06
127608,4,0
127609,3,8.31
127609,4,0
127610,3,8.72
127610,4,0
127611,3,8.86
127611,4,0
127612,3,9.08
127612,4,0
127613,3,8.54
127613,4,0
127614,3,8.67
127614,4,0
127615,3,8.54
127615,4,0
127616,3,8.7
127616,4,0
127617,3,8.77
127617,4,0
127618,3,8.75
127618,4,0
127619,3,8.9
127619,4,0
127620,3,9.02
127620,4,0
127621,3,6.82
127621,4,0
127622,3,7.93
127622,4,0
127623,3,8.21
127623,4,0
127624,3,8.91
127624,4,0
127625,3,8.47
127625,4,0
127626,3,8.61
127626,4,0
127627,3,8.49
127627,4,0
127628,3,8.21
127628,4,0
127629,3,8.28
127629,4,0
127630,3,8.88
127630,4,0
127631,3,7.55
127631,4,0
127632,3,8.98
127632,4,0
127633,3,8.63
127633,4,0
127634,3,8.74
127634,4,0
127635,3,8.17
127635,4,0
127636,3,8.54
127636,4,0
127637,3,6.75
127637,4,0
127638,3,8.37
127638,4,0
127639,3,8.52
127639,4,0
127640,3,8.66
127640,4,0
127641,3,8.83
127641,4,0
127642,3,8.24
127642,4,0
127643,3,8.36
127643,4,0
127644,3,8.02
127644,4,0
127645,3,8.37
127645,4,0
127646,3,8.37
127646,4,0
127647,3,8.27
127647,4,0
127648,3,8.56
127648,4,0
127649,3,8.56
127649,4,0
127650,3,8.65
127650,4,0
127651,3,8.37
127651,4,0
127652,3,8.72
127652,4,0
127653,3,8.84
127653,4,0
127654,3,9.02
127654,4,0
127655,3,7.89
127655,4,0
127656,3,8.54
127656,4,0
127657,3,8.27
127657,4,0
127658,3,7.98
127658,4,0
127659,3,9.06
127659,4,0
127660,3,8.61
127660,4,0
127661,3,8.56
127661,4,0
127662,3,8.57
127662,4,0
127663,3,8.19
127663,4,0
127664,3,8.89
127664,4,0
127665,3,6.86
127665,4,0
127666,3,8.12
127666,4,0
127667,3,8.43
127667,4,0
127668,3,7.89
127668,4,0
127669,3,8.24
127669,4,0
127670,3,8.42
127670,4,0
127671,3,8.32
127671,4,0
127672,3,8.45
127672,4,0
127673,3,7.22
127673,4,0
127674,3,8.88
127674,4,0
127675,3,7.9
127675,4,0
127676,3,8.73
127676,4,0
127677,3,8.32
127677,4,0
127678,3,8.07
127678,4,0
127679,3,7.92
127679,4,0
127680,3,8.61
127680,4,0
127681,3,8.17
127681,4,0
127682,3,8.29
127682,4,0
127683,3,8.47
127683,4,0
127684,3,8.07
127684,4,0
127685,3,7.65
127685,4,0
127686,3,8.33
127686,4,0
127687,3,8.58
127687,4,0
127688,3,8.31
127688,4,0
127689,3,8.31
127689,4,0
127690,3,8.58
127690,4,0
127691,3,8.27
127691,4,0
127692,3,7.87
127692,4,0
127693,3,8.86
127693,4,0
127694,3,8.22
127694,4,0
127695,3,8.41
127695,4,0
127696,3,7.63
127696,4,0
127697,3,8.47
127697,4,0
127698,3,8.08
127698,4,0
127699,3,7.96
127699,4,0
127700,3,8.52
127700,4,0
127701,3,8.29
127701,4,0
127702,3,8.62
127702,4,0
127703,3,8.7
127703,4,0
127704,3,8.64
127704,4,0
127705,3,7.85
127705,4,0
127706,3,8.68
127706,4,0
127707,3,8.56
127707,4,0
127708,3,8.56
127708,4,0
127709,3,8.31
127709,4,0
127710,3,7.81
127710,4,0
127711,3,7.63
127711,4,0
127712,3,7.57
127712,4,0
127713,3,7.67
127713,4,0
127714,3,7.45
127714,4,0
127715,3,8.18
127715,4,0
127716,3,7.97
127716,4,0
127717,3,6.89
127717,4,0
127718,3,8.26
127718,4,0
127719,3,8.34
127719,4,0
127720,3,7.95
127720,4,0
127721,3,8.7
127721,4,0
127722,3,6.83
127722,4,0
127723,3,7.84
127723,4,0
127724,3,8.06
127724,4,0
127725,3,8.21
127725,4,0
127726,3,8.16
127726,4,0
127727,3,8.03
127727,4,0
127728,3,8.0
127728,4,0
127729,3,8.68
127729,4,0
127730,3,7.99
127730,4,0
127731,3,7.88
127731,4,0
127732,3,7.74
127732,4,0
127733,3,8.17
127733,4,0
127734,3,8.35
127734,4,0
127735,3,8.23
127735,4,0
127736,3,6.89
127736,4,0
127737,3,7.65
127737,4,0
127738,3,7.98
127738,4,0
127739,3,8.45
127739,4,0
127740,3,7.61
127740,4,0
127741,3,6.76
127741,4,0
127742,3,7.82
127742,4,0
127743,3,7.92
127743,4,0
127744,3,7.29
127744,4,0
127745,3,7.51
127745,4,0
127746,3,7.69
127746,4,0
127747,3,7.63
127747,4,0
127748,3,8.47
127748,4,0
127749,3,7.78
127749,4,0
127750,3,7.91
127750,4,0
127751,3,6.96
127751,4,0
127752,3,8.14
127752,4,0
127753,3,8.03
127753,4,0
127754,3,8.55
127754,4,0
127755,3,8.09
127755,4,0
127756,3,7.85
127756,4,0
127757,3,8.19
127757,4,0
127758,3,8.28
127758,4,0
127759,3,8.19
127759,4,0
127760,3,7.52
127760,4,0
127761,3,7.99
127761,4,0
127762,3,7.95
127762,4,0
127763,3,8.92
127763,4,0
127764,3,7.82
127764,4,0
127765,3,6.63
127765,4,0
127766,3,7.74
127766,4,0
127767,3,8.21
127767,4,0
127768,3,7.7
127768,4,0
127769,3,8.48
127769,4,0
127770,3,8.07
127770,4,0
127771,3,7.89
127771,4,0
127772,3,7.72
127772,4,0
127773,3,8.71
127773,4,0
127774,3,7.77
127774,4,0
127775,3,8.34
127775,4,0
127776,3,7.98
127776,4,0
127777,3,6.29
127777,4,0
127778,3,8.46
127778,4,0
127779,3,8.02
127779,4,0
127780,3,7.78
127780,4,0
127781,3,8.46
127781,4,0
127782,3,8.26
127782,4,0
127783,3,7.2
127783,4,0
127784,3,7.82
127784,4,0
127785,3,7.4
127785,4,0
127786,3,8.17
127786,4,0
127787,3,7.35
127787,4,0
127788,3,7.67
127788,4,0
127789,3,7.82
127789,4,0
127790,3,8.28
127790,4,0
127791,3,7.59
127791,4,0
127792,3,7.93
127792,4,0
127793,3,7.53
127793,4,0
127794,3,7.95
127794,4,0
127795,3,7.51
127795,4,0
127796,3,7.97
127796,4,0
127797,3,7.96
127797,4,0
127798,3,7.88
127798,4,0
127799,3,7.37
127799,4,0
127800,3,6.95
127800,4,0
127801,3,7.48
127801,4,0
127802,3,7.85
127802,4,0
127803,3,7.39
127803,4,0
127804,3,7.5
127804,4,0
127805,3,7.53
127805,4,0
127806,3,7.49
127806,4,0
127807,3,8.8
127807,4,0
127808,3,7.83
127808,4,0
127809,3,8.03
127809,4,0
127810,3,8.41
127810,4,0
127811,3,8.03
127811,4,0
127812,3,7.68
127812,4,0
127813,3,6.8
127813,4,0
127814,3,8.39
127814,4,0
127815,3,7.73
127815,4,0
127816,3,7.77
127816,4,0
127817,3,8.01
127817,4,0
127818,3,7.79
127818,4,0
127819,3,6.84
127819,4,0
127820,3,7.14
127820,4,0
127821,3,7.68
127821,4,0
127822,3,7.89
127822,4,0
127823,3,6.92
127823,4,0
127824,3,8.1
127824,4,0
127825,3,7.83
127825,4,0
127826,3,7.32
127826,4,0
127827,3,7.16
127827,4,0
127828,3,7.56
127828,4,0
127829,3,8.08
127829,4,0
127830,3,6.78
127830,4,0
127831,3,7.53
127831,4,0
127832,3,6.85
127832,4,0
127833,3,7.91
127833,4,0
127834,3,7.05
127834,4,0
127835,3,8.16
127835,4,0
127836,3,7.98
127836,4,0
127837,3,7.39
127837,4,0
127838,3,8.1
127838,4,0
127839,3,7.27
127839,4,0
127840,3,7.84
127840,4,0
127841,3,7.38
127841,4,0
127842,3,7.45
127842,4,0
127843,3,7.11
127843,4,0
127844,3,7.42
127844,4,0
127845,3,7.18
127845,4,0
127846,3,8.02
127846,4,0
127847,3,7.85
127847,4,0
127848,3,8.04
127848,4,0
127849,3,7.78
127849,4,0
127850,3,7.83
127850,4,0
127851,3,7.77
127851,4,0
127852,3,7.3
127852,4,0
127853,3,6.75
127853,4,0
127854,3,7.41
127854,4,0
127855,3,7.52
127855,4,0
127856,3,7.69
127856,4,0
127857,3,7.02
127857,4,0
127858,3,7.52
127858,4,0
127859,3,7.22
127859,4,0
127860,3,7.7
127860,4,0
127861,3,6.77
127861,4,0
127862,3,7.81
127862,4,0
127863,3,7.62
127863,4,0
127864,3,7.26
127864,4,0
127865,3,7.52
127865,4,0
127866,3,7.42
127866,4,0
127867,3,7.11
127867,4,0
127868,3,7.61
127868,4,0
127869,3,7.22
127869,4,0
127870,3,7.57
127870,4,0
127871,3,7.48
127871,4,0
127872,3,7.29
127872,4,0
127873,3,7.11
127873,4,0
127874,3,7.87
127874,4,0
127875,3,7.54
127875,4,0
127876,3,6.47
127876,4,0
127877,3,7.08
127877,4,0
127878,3,7.32
127878,4,0
127879,3,7.63
127879,4,0
127880,3,7.12
127880,4,0
127881,3,6.96
127881,4,0
127882,3,7.5
127882,4,0
127883,3,6.61
127883,4,0
127884,3,7.83
127884,4,0
127885,3,7.16
127885,4,0
127886,3,7.55
127886,4,0
127887,3,7.67
127887,4,0
127888,3,7.35
127888,4,0
127889,3,8.26
127889,4,0
127890,3,7.76
127890,4,0
127891,3,7.65
127891,4,0
127892,3,7.92
127892,4,0
127893,3,6.87
127893,4,0
127894,3,7.5
127894,4,0
127895,3,6.98
127895,4,0
127896,3,7.28
127896,4,0
127897,3,7.13
127897,4,0
127898,3,7.12
127898,4,0
127899,3,6.64
127899,4,0
127900,3,6.79
127900,4,0
127901,3,8.1
127901,4,0
127902,3,7.5
127902,4,0
127903,3,7.19
127903,4,0
127904,3,6.8
127904,4,0
127905,3,7.22
127905,4,0
127906,3,7.02
127906,4,0
127907,3,7.09
127907,4,0
127908,3,7.53
127908,4,0
127909,3,6.57
127909,4,0
127910,3,7.38
127910,4,0
127911,3,7.27
127911,4,0
127912,3,7.01
127912,4,0
127913,3,7.07
127913,4,0
127914,3,7.1
127914,4,0
127915,3,7.1
127915,4,0
127916,3,6.44
127916,4,0
127917,3,7.2
127917,4,0
127918,3,7.24
127918,4,0
127919,3,6.71
127919,4,0
127920,3,6.99
127920,4,0
127921,3,6.79
127921,4,0
127922,3,7.16
127922,4,0
127923,3,7.63
127923,4,0
127924,3,7.19
127924,4,0
127925,3,7.27
127925,4,0
127926,3,7.44
127926,4,0
127927,3,6.98
127927,4,0
127928,3,7.5
127928,4,0
127929,3,7.19
127929,4,0
127930,3,6.81
127930,4,0
127931,3,7.47
127931,4,0
127932,3,7.76
127932,4,0
127933,3,6.54
127933,4,0
127934,3,7.14
127934,4,0
127935,3,7.35
127935,4,0
127936,3,6.98
127936,4,0
127937,3,7.22
127937,4,0
127938,3,5.85
127938,4,0
127939,3,7.09
127939,4,0
127940,3,7.45
127940,4,0
127941,3,7.05
127941,4,0
127942,3,6.86
127942,4,0
127943,3,7.31
127943,4,0
127944,3,7.65
127944,4,0
127945,3,7.39
127945,4,0
127946,3,6.75
127946,4,0
127947,3,7.08
127947,4,0
127948,3,6.84
127948,4,0
127949,3,6.84
127949,4,0
127950,3,7.97
127950,4,0
127951,3,7.0
127951,4,0
127952,3,7.45
127952,4,0
127953,3,6.59
127953,4,0
127954,3,7.12
127954,4,0
127955,3,7.26
127955,4,0
127956,3,7.49
127956,4,0
127957,3,6.91
127957,4,0
127958,3,6.71
127958,4,0
127959,3,7.22
127959,4,0
127960,3,6.95
127960,4,0
127961,3,7.25
127961,4,0
127962,3,7.22
127962,4,0
127963,3,7.09
127963,4,0
127964,3,7.29
127964,4,0
127965,3,7.56
127965,4,0
127966,3,5.66
127966,4,1
127967,3,7.35
127967,4,0
127968,3,7.11
127968,4,0
127969,3,6.82
127969,4,0
127970,3,6.88
127970,4,0
127971,3,6.61
127971,4,0
127972,3,7.03
127972,4,0
127973,3,7.13
127973,4,0
127974,3,6.27
127974,4,0
127975,3,7.18
127975,4,0
127976,3,7.22
127976,4,0
127977,3,7.52
127977,4,0
127978,3,8.33
127978,4,0
127979,3,6.49
127979,4,0
127980,3,6.83
127980,4,0
127981,3,7.07
127981,4,0
127982,3,6.7
127982,4,0
127983,3,7.04
127983,4,0
127984,3,7.06
127984,4,0
127985,3,7.73
127985,4,0
127986,3,6.61
127986,4,0
127987,3,7.27
127987,4,0
127988,3,6.3
127988,4,0
127989,3,6.85
127989,4,0
127990,3,6.86
127990,4,0
127991,3,6.71
127991,4,0
127992,3,6.36
127992,4,0
127993,3,7.01
127993,4,0
127994,3,7.22
127994,4,0
127995,3,6.81
127995,4,0
127996,3,6.75
127996,4,0
127997,3,7.44
127997,4,0
127998,3,7.16
127998,4,0
127999,3,7.26
127999,4,0
128000,3,7.36
128000,4,0
128001,3,6.53
128001,4,0
128002,3,6.81
128002,4,0
128003,3,7.45
128003,4,0
128004,3,7.33
128004,4,0
128005,3,6.25
128005,4,0
128006,3,6.7
128006,4,0
128007,3,6.53
128007,4,0
128008,3,7.09
128008,4,0
128009,3,6.88
128009,4,0
128010,3,6.87
128010,4,0
128011,3,7.13
128011,4,0
128012,3,6.34
128012,4,0
128013,3,7.2
128013,4,0
128014,3,6.84
128014,4,0
128015,3,6.83
128015,4,0
128016,3,7.32
128016,4,0
128017,3,6.37
128017,4,0
128018,3,7.16
128018,4,0
128019,3,6.03
128019,4,0
128020,3,6.85
128020,4,0
128021,3,7.35
128021,4,0
128022,3,7.19
128022,4,0
128023,3,7.21
128023,4,0
128024,3,7.51
128024,4,0
128025,3,7.53
128025,4,0
128026,3,6.48
128026,4,0
128027,3,6.93
128027,4,0
128028,3,6.79
128028,4,0
128029,3,6.93
128029,4,0
128030,3,6.15
128030,4,0
128031,3,5.86
128031,4,0
128032,3,6.95
128032,4,0
128033,3,6.21
128033,4,0
128034,3,6.9
128034,4,0
128035,3,6.67
128035,4,0
128036,3,7.1
128036,4,0
128037,3,7.02
128037,4,0
128038,3,7.17
128038,4,0
128039,3,6.3
128039,4,0
128040,3,6.67
128040,4,0
128041,3,6.72
128041,4,0
128042,3,6.43
128042,4,0
128043,3,7.03
128043,4,0
128044,3,6.92
128044,4,0
128045,3,7.15
128045,4,0
128046,3,7.22
128046,4,0
128047,3,6.36
128047,4,0
128048,3,6.07
128048,4,0
128049,3,6.87
128049,4,0
128050,3,6.33
128050,4,0
128051,3,7.24
128051,4,0
128052,3,7.96
128052,4,0
128053,3,6.45
128053,4,0
128054,3,6.84
128054,4,0
128055,3,6.25
128055,4,0
128056,3,6.64
128056,4,0
128057,3,7.06
128057,4,0
128058,3,6.99
128058,4,0
128059,3,6.58
128059,4,0
128060,3,6.75
128060,4,0
128061,3,6.84
128061,4,0
128062,3,5.92
128062,4,0
128063,3,6.85
128063,4,0
128064,3,6.69
128064,4,0
128065,3,6.6
128065,4,0
128066,3,7.01
128066,4,0
128067,3,7.06
128067,4,0
128068,3,6.75
128068,4,0
128069,3,6.86
128069,4,0
128070,3,6.62
128070,4,0
128071,3,7.06
128071,4,0
128072,3,7.24
128072,4,0
128073,3,6.96
128073,4,0
128074,3,6.56
128074,4,0
128075,3,6.61
128075,4,0
128076,3,6.53
128076,4,0
128077,3,6.75
128077,4,0
128078,3,6.72
128078,4,0
128079,3,7.37
128079,4,0
128080,3,7.04
128080,4,0
128081,3,6.41
128081,4,0
128082,3,5.82
128082,4,0
128083,3,7.2
128083,4,0
128084,3,6.51
128084,4,0
128085,3,6.59
128085,4,0
128086,3,6.58
128086,4,0
128087,3,7.31
128087,4,0
128088,3,5.92
128088,4,0
128089,3,6.58
128089,4,0
128090,3,6.31
128090,4,0
128091,3,6.72
128091,4,0
128092,3,6.77
128092,4,0
128093,3,5.9
128093,4,0
128094,3,6.64
128094,4,0
128095,3,6.57
128095,4,0
128096,3,6.24
128096,4,0
128097,3,6.65
128097,4,0
128098,3,6.61
128098,4,0
128099,3,6.7
128099,4,0
128100,3,6.63
128100,4,0
128101,3,6.74
128101,4,0
128102,3,7.17
128102,4,0
128103,3,4.77
128103,4,1
128104,3,6.68
128104,4,0
128105,3,6.65
128105,4,0
128106,3,5.77
128106,4,0
128107,3,6.93
128107,4,0
128108,3,5.85
128108,4,0
128109,3,8.9
128109,4,0
128110,3,7.06
128110,4,0
128111,3,6.49
128111,4,0
128112,3,7.07
128112,4,0
128113,3,6.86
128113,4,0
128114,3,6.03
128114,4,0
128115,3,6.88
128115,4,0
128116,3,6.29
128116,4,0
128117,3,6.36
128117,4,0
128118,3,6.5
128118,4,0
128119,3,6.65
128119,4,0
128120,3,6.95
128120,4,0
128121,3,6.45
128121,4,0
128122,3,6.46
128122,4,0
128123,3,6.8
128123,4,0
128124,3,7.16
128124,4,0
128125,3,5.74
128125,4,0
128126,3,6.62
128126,4,0
128127,3,6.73
128127,4,0
128128,3,7.2
128128,4,0
128129,3,6.63
128129,4,0
128130,3,6.4
128130,4,0
128131,3,5.99
128131,4,0
128132,3,6.42
128132,4,0
128133,3,5.81
128133,4,0
128134,3,7.29
128134,4,0
128135,3,6.28
128135,4,0
128136,3,6.94
128136,4,0
128137,3,6.08
128137,4,0
128138,3,6.9
128138,4,0
128139,3,6.24
128139,4,0
128140,3,6.79
128140,4,0
128141,3,6.44
128141,4,0
128142,3,6.69
128142,4,0
128143,3,6.27
128143,4,0
128144,3,6.58
128144,4,0
128145,3,6.39
128145,4,0
128146,3,5.88
128146,4,0
128147,3,6.57
128147,4,0
128148,3,6.34
128148,4,0
128149,3,6.41
128149,4,0
128150,3,6.29
128150,4,0
128151,3,6.73
