id,subtaskID,answer
127080,4,0
127081,3,1.96
127081,4,0
127082,3,1.05
127082,4,0
127083,3,4.89
127083,4,0
127084,3,4.27
127084,4,0
127085,3,3.66
127085,4,0
127086,3,4.14
127086,4,1
127087,3,8.49
127087,4,1
127088,3,5.18
127088,4,0
127089,3,2.89
127089,4,0
127090,3,9.6
127090,4,0
127091,3,6.54
127091,4,0
127092,3,7.62
127092,4,1
127093,3,9.82
127093,4,0
127094,3,4.4
127094,4,1
127095,3,2.62
127095,4,1
127096,3,6.48
127096,4,1
127097,3,6.29
127097,4,1
127098,3,5.9
127098,4,0
127099,3,2.28
127099,4,1
127100,3,7.28
127100,4,0
127101,3,2.97
127101,4,1
127102,3,5.22
127102,4,1
127103,3,3.48
127103,4,1
127104,3,4.56
127104,4,1
127105,3,5.42
127105,4,0
127106,3,9.45
127106,4,0
127107,3,3.56
127107,4,1
127108,3,5.15
127108,4,1
127109,3,9.81
127109,4,1
127110,3,9.9
127110,4,0
127111,3,7.56
127111,4,1
127112,3,9.4
127112,4,0
127113,3,3.05
127113,4,0
127114,3,4.77
127114,4,0
127115,3,6.44
127115,4,1
127116,3,7.97
127116,4,0
127117,3,1.64
127117,4,0
127118,3,2.68
127118,4,1
127119,3,3.61
127119,4,1
127120,3,5.22
127120,4,1
127121,3,1.4
127121,4,0
127122,3,2.31
127122,4,1
127123,3,5.06
127123,4,1
127124,3,9.59
127124,4,0
127125,3,7.34
127125,4,0
127126,3,7.6
127126,4,1
127127,3,9.39
127127,4,0
127128,3,8.44
127128,4,1
127129,3,3.48
127129,4,1
127130,3,7.27
127130,4,0
127131,3,8.94
127131,4,1
127132,3,1.65
127132,4,0
127133,3,3.24
127133,4,1
127134,3,4.41
127134,4,1
127135,3,1.1
127135,4,1
127136,3,9.02
127136,4,1
127137,3,5.41
127137,4,0
127138,3,4.62
127138,4,0
127139,3,2.4
127139,4,0
127140,3,1.46
127140,4,1
127141,3,4.17
127141,4,1
127142,3,7.46
127142,4,0
127143,3,3.27
127143,4,0
127144,3,2.99
127144,4,0
127145,3,4.65
127145,4,0
127146,3,2.3
127146,4,0
127147,3,2.38
127147,4,1
127148,3,8.24
127148,4,1
127149,3,5.6
127149,4,1
127150,3,4.2
127150,4,1
127151,3,6.94
127151,4,1
127152,3,2.15
127152,4,1
127153,3,7.54
127153,4,1
127154,3,3.37
127154,4,1
127155,3,9.23
127155,4,0
127156,3,4.09
127156,4,1
127157,3,2.69
127157,4,1
127158,3,1.17
127158,4,0
127159,3,8.09
127159,4,1
127160,3,1.4
127160,4,0
127161,3,4.22
127161,4,0
127162,3,8.32
127162,4,0
127163,3,3.19
127163,4,0
127164,3,7.64
127164,4,0
127165,3,5.21
127165,4,0
127166,3,9.13
127166,4,0
127167,3,9.75
127167,4,1
127168,3,8.74
127168,4,1
127169,3,3.61
127169,4,1
127170,3,7.5
127170,4,0
127171,3,4.81
127171,4,1
127172,3,1.64
127172,4,1
127173,3,9.26
127173,4,0
127174,3,4.48
127174,4,0
127175,3,8.23
127175,4,1
127176,3,8.85
127176,4,0
127177,3,9.95
127177,4,1
127178,3,2.42
127178,4,0
127179,3,7.2
127179,4,1
127180,3,6.98
127180,4,0
127181,3,3.48
127181,4,0
127182,3,9.43
127182,4,0
127183,3,6.43
127183,4,1
127184,3,1.19
127184,4,1
127185,3,2.74
127185,4,1
127186,3,3.89
127186,4,1
127187,3,5.57
127187,4,1
127188,3,7.05
127188,4,1
127189,3,8.5
127189,4,0
127190,3,6.31
127190,4,0
127191,3,5.79
127191,4,0
127192,3,2.46
127192,4,1
127193,3,5.31
127193,4,0
127194,3,5.68
127194,4,1
127195,3,4.36
127195,4,0
127196,3,2.76
127196,4,1
127197,3,9.38
127197,4,1
127198,3,6.04
127198,4,1
127199,3,8.83
127199,4,0
127200,3,1.35
127200,4,1
127201,3,2.06
127201,4,1
127202,3,1.43
127202,4,0
127203,3,6.21
127203,4,1
127204,3,8.04
127204,4,0
127205,3,5.64
127205,4,0
127206,3,4.49
127206,4,1
127207,3,4.82
127207,4,1
127208,3,6.22
127208,4,0
127209,3,5.62
127209,4,0
127210,3,5.57
127210,4,1
127211,3,3.93
127211,4,0
127212,3,1.22
127212,4,0
127213,3,9.23
127213,4,1
127214,3,5.99
127214,4,1
127215,3,5.16
127215,4,1
127216,3,3.68
127216,4,0
127217,3,1.09
127217,4,1
127218,3,9.7
127218,4,1
127219,3,6.94
127219,4,0
127220,3,8.62
127220,4,0
127221,3,2.86
127221,4,0
127222,3,3.08
127222,4,1
127223,3,2.03
127223,4,0
127224,3,8.28
127224,4,0
127225,3,2.8
127225,4,1
127226,3,7.44
127226,4,0
127227,3,9.2
127227,4,1
127228,3,2.55
127228,4,1
127229,3,9.47
127229,4,1
127230,3,4.17
127230,4,0
127231,3,2.27
127231,4,1
127232,3,8.74
127232,4,1
127233,3,4.8
127233,4,1
127234,3,5.33
127234,4,0
127235,3,1.16
127235,4,0
127236,3,3.45
127236,4,1
127237,3,6.66
127237,4,1
127238,3,7.93
127238,4,0
127239,3,5.67
127239,4,1
127240,3,7.62
127240,4,1
127241,3,2.47
127241,4,1
127242,3,8.39
127242,4,0
127243,3,6.18
127243,4,1
127244,3,2.13
127244,4,1
127245,3,3.41
127245,4,0
127246,3,5.23
127246,4,1
127247,3,8.55
127247,4,0
127248,3,6.44
127248,4,0
127249,3,5.59
127249,4,0
127250,3,3.81
127250,4,1
127251,3,7.91
127251,4,1
127252,3,1.3
127252,4,1
127253,3,5.66
127253,4,0
127254,3,3.39
127254,4,1
127255,3,4.14
127255,4,1
127256,3,3.76
127256,4,0
127257,3,9.38
127257,4,1
127258,3,4.11
127258,4,1
127259,3,4.07
127259,4,1
127260,3,7.92
127260,4,1
127261,3,9.87
127261,4,0
127262,3,3.18
127262,4,0
127263,3,1.63
127263,4,0
127264,3,6.18
127264,4,0
127265,3,1.02
127265,4,0
127266,3,9.74
127266,4,0
127267,3,7.59
127267,4,0
127268,3,2.93
127268,4,0
127269,3,1.4
127269,4,0
127270,3,9.87
127270,4,0
127271,3,5.29
127271,4,0
127272,3,4.05
127272,4,0
127273,3,2.67
127273,4,1
127274,3,8.14
127274,4,0
127275,3,5.63
127275,4,1
127276,3,9.96
127276,4,0
127277,3,4.69
127277,4,1
127278,3,4.29
127278,4,1
127279,3,1.37
127279,4,1
127280,3,9.44
127280,4,1
127281,3,1.86
127281,4,0
127282,3,1.8
127282,4,0
127283,3,1.3
127283,4,0
127284,3,1.18
127284,4,0
127285,3,7.87
127285,4,1
127286,3,1.13
127286,4,0
127287,3,5.39
127287,4,1
127288,3,6.16
127288,4,0
127289,3,9.41
127289,4,0
127290,3,4.73
127290,4,1
127291,3,3.13
127291,4,0
127292,3,2.8
127292,4,1
127293,3,5.2
127293,4,0
127294,3,6.04
127294,4,1
127295,3,3.74
127295,4,0
127296,3,6.63
127296,4,1
127297,3,1.14
127297,4,0
127298,3,2.02
127298,4,1
127299,3,1.29
127299,4,1
127300,3,8.0
127300,4,1
127301,3,8.9
127301,4,0
127302,3,6.36
127302,4,0
127303,3,5.52
127303,4,1
127304,3,4.18
127304,4,1
127305,3,7.49
127305,4,0
127306,3,7.11
127306,4,1
127307,3,9.95
127307,4,0
127308,3,8.12
127308,4,1
127309,3,6.17
127309,4,0
127310,3,7.94
127310,4,1
127311,3,1.11
127311,4,0
127312,3,9.06
127312,4,0
127313,3,6.43
127313,4,1
127314,3,2.07
127314,4,1
127315,3,2.4
127315,4,1
127316,3,3.2
127316,4,1
127317,3,2.07
127317,4,1
127318,3,8.73
127318,4,1
127319,3,4.68
127319,4,1
127320,3,7.39
127320,4,1
127321,3,8.11
127321,4,0
127322,3,8.63
127322,4,1
127323,3,6.61
127323,4,0
127324,3,5.53
127324,4,0
127325,3,9.14
127325,4,1
127326,3,1.5
127326,4,0
127327,3,8.55
127327,4,0
127328,3,5.33
127328,4,1
127329,3,5.35
127329,4,0
127330,3,3.99
127330,4,1
127331,3,4.6
127331,4,0
127332,3,5.69
127332,4,0
127333,3,6.99
127333,4,1
127334,3,7.24
127334,4,0
127335,3,6.79
127335,4,0
127336,3,2.78
127336,4,0
127337,3,3.59
127337,4,0
127338,3,3.57
127338,4,1
127339,3,7.41
127339,4,1
127340,3,2.89
127340,4,1
127341,3,3.35
127341,4,0
127342,3,1.52
127342,4,1
127343,3,8.01
127343,4,1
127344,3,5.99
127344,4,0
127345,3,8.4
127345,4,1
127346,3,4.29
127346,4,0
127347,3,2.96
127347,4,0
127348,3,7.06
127348,4,1
127349,3,3.51
127349,4,0
127350,3,2.66
127350,4,0
127351,3,2.94
127351,4,1
127352,3,1.76
127352,4,1
127353,3,8.22
127353,4,1
127354,3,7.57
127354,4,1
127355,3,9.72
127355,4,0
127356,3,7.12
127356,4,1
127357,3,8.76
127357,4,0
127358,3,1.21
127358,4,0
127359,3,5.26
127359,4,1
127360,3,6.03
127360,4,0
127361,3,4.09
127361,4,0
127362,3,8.6
127362,4,1
127363,3,6.67
127363,4,1
127364,3,1.27
127364,4,1
127365,3,1.17
127365,4,1
127366,3,1.87
127366,4,0
127367,3,5.24
127367,4,1
127368,3,9.45
127368,4,1
127369,3,9.53
127369,4,1
127370,3,1.27
127370,4,1
127371,3,3.74
127371,4,0
127372,3,8.83
127372,4,1
127373,3,5.7
127373,4,0
127374,3,5.79
127374,4,0
127375,3,6.21
127375,4,1
127376,3,10.0
127376,4,0
127377,3,7.99
127377,4,1
127378,3,8.41
127378,4,0
127379,3,9.83
127379,4,1
127380,3,1.03
127380,4,0
127381,3,4.48
127381,4,1
127382,3,5.26
127382,4,0
127383,3,1.74
127383,4,1
127384,3,7.74
127384,4,0
127385,3,2.79
127385,4,1
127386,3,1.11
127386,4,1
127387,3,1.71
127387,4,1
127388,3,3.28
127388,4,0
127389,3,2.21
127389,4,1
127390,3,5.6
127390,4,1
127391,3,6.12
127391,4,1
127392,3,7.05
127392,4,0
127393,3,4.18
127393,4,1
127394,3,2.5
127394,4,1
127395,3,3.87
127395,4,1
127396,3,7.81
127396,4,0
127397,3,8.13
127397,4,0
127398,3,6.29
127398,4,0
127399,3,7.93
127399,4,1
127400,3,5.95
127400,4,1
127401,3,4.26
127401,4,0
127402,3,7.44
127402,4,0
127403,3,2.6
127403,4,1
127404,3,2.22
127404,4,0
127405,3,6.11
127405,4,0
127406,3,9.61
127406,4,0
127407,3,7.75
127407,4,0
127408,3,2.68
127408,4,0
127409,3,4.51
127409,4,1
127410,3,9.56
127410,4,0
127411,3,2.12
127411,4,1
127412,3,6.43
127412,4,1
127413,3,4.95
127413,4,0
127414,3,8.83
127414,4,1
127415,3,2.98
127415,4,0
127416,3,3.64
127416,4,1
127417,3,3.91
127417,4,0
127418,3,5.05
127418,4,1
127419,3,9.53
127419,4,0
127420,3,8.37
127420,4,1
127421,3,8.52
127421,4,1
127422,3,9.08
127422,4,1
127423,3,4.92
127423,4,0
127424,3,2.95
127424,4,0
127425,3,7.68
127425,4,1
127426,3,2.59
127426,4,1
127427,3,7.76
127427,4,0
127428,3,8.79
127428,4,0
127429,3,9.45
127429,4,0
127430,3,7.87
127430,4,1
127431,3,7.87
127431,4,1
127432,3,7.56
127432,4,1
127433,3,5.41
127433,4,1
127434,3,5.53
127434,4,0
127435,3,4.75
127435,4,1
127436,3,3.16
127436,4,0
127437,3,9.69
127437,4,1
127438,3,2.59
127438,4,1
127439,3,9.43
127439,4,1
127440,3,1.07
127440,4,1
127441,3,1.31
127441,4,1
127442,3,9.21
127442,4,0
127443,3,6.21
127443,4,0
127444,3,7.05
127444,4,0
127445,3,5.54
127445,4,0
127446,3,8.9
127446,4,0
127447,3,9.43
127447,4,1
127448,3,4.1
127448,4,0
127449,3,3.8
127449,4,1
127450,3,6.06
127450,4,1
127451,3,5.67
127451,4,0
127452,3,2.27
127452,4,0
127453,3,3.7
127453,4,0
127454,3,7.88
127454,4,0
127455,3,2.05
127455,4,0
127456,3,1.01
127456,4,1
127457,3,6.78
127457,4,0
127458,3,8.29
127458,4,1
127459,3,7.3
127459,4,0
127460,3,4.69
127460,4,1
127461,3,2.23
127461,4,1
127462,3,5.03
127462,4,1
127463,3,8.39
127463,4,0
127464,3,3.85
127464,4,0
127465,3,7.55
127465,4,0
127466,3,6.25
127466,4,1
127467,3,7.33
127467,4,0
127468,3,6.88
127468,4,1
127469,3,8.9
127469,4,1
127470,3,5.53
127470,4,0
127471,3,8.37
127471,4,0
127472,3,8.27
127472,4,1
127473,3,1.78
127473,4,1
127474,3,9.85
127474,4,0
127475,3,5.71
127475,4,1
127476,3,4.98
127476,4,0
127477,3,3.33
127477,4,1
127478,3,6.3
127478,4,0
127479,3,4.13
127479,4,1
127480,3,5.47
127480,4,1
127481,3,4.75
127481,4,1
127482,3,7.45
127482,4,1
127483,3,1.57
127483,4,1
127484,3,3.04
127484,4,1
127485,3,3.81
127485,4,1
127486,3,4.35
127486,4,0
127487,3,9.81
127487,4,1
127488,3,4.45
127488,4,1
127489,3,3.39
127489,4,0
127490,3,3.17
127490,4,0
127491,3,5.79
127491,4,0
127492,3,6.56
127492,4,0
127493,3,4.67
127493,4,1
127494,3,7.33
127494,4,1
127495,3,4.07
127495,4,0
127496,3,5.61
127496,4,0
127497,3,6.7
127497,4,1
127498,3,3.37
127498,4,0
127499,3,3.56
127499,4,0
127500,3,5.43
127500,4,1
127501,3,3.27
127501,4,0
127502,3,1.92
127502,4,1
127503,3,9.24
127503,4,0
127504,3,7.79
127504,4,0
127505,3,9.91
127505,4,1
127506,3,9.02
127506,4,1
127507,3,1.14
127507,4,0
127508,3,8.39
127508,4,1
127509,3,8.54
127509,4,1
127510,3,6.41
127510,4,1
127511,3,4.91
127511,4,1
127512,3,3.09
127512,4,0
127513,3,4.96
127513,4,0
127514,3,1.36
127514,4,1
127515,3,6.63
127515,4,1
127516,3,6.84
127516,4,1
127517,3,1.59
127517,4,0
127518,3,1.29
127518,4,1
127519,3,9.24
127519,4,0
127520,3,4.58
127520,4,0
127521,3,1.64
127521,4,1
127522,3,8.06
127522,4,0
127523,3,8.69
127523,4,1
127524,3,4.52
127524,4,1
127525,3,2.6
127525,4,0
127526,3,3.52
127526,4,1
127527,3,5.41
127527,4,1
127528,3,4.75
127528,4,1
127529,3,4.3
127529,4,0
127530,3,9.11
127530,4,0
127531,3,5.1
127531,4,0
127532,3,6.54
127532,4,1
127533,3,4.7
127533,4,1
127534,3,9.24
127534,4,0
127535,3,7.07
127535,4,0
127536,3,4.1
127536,4,1
127537,3,8.86
127537,4,0
127538,3,5.67
127538,4,0
127539,3,3.05
127539,4,0
127540,3,3.18
127540,4,0
127541,3,8.74
127541,4,0
127542,3,7.86
127542,4,1
127543,3,5.22
127543,4,1
127544,3,7.55
127544,4,0
127545,3,4.7
127545,4,1
127546,3,4.49
127546,4,0
127547,3,9.02
127547,4,0
127548,3,5.45
127548,4,0
127549,3,1.87
127549,4,1
127550,3,2.54
127550,4,0
127551,3,2.69
127551,4,0
127552,3,3.71
127552,4,1
127553,3,7.12
127553,4,1
127554,3,3.04
127554,4,0
127555,3,7.69
127555,4,0
127556,3,7.86
127556,4,0
127557,3,3.2
127557,4,1
127558,3,5.69
127558,4,0
127559,3,2.91
127559,4,0
127560,3,3.89
127560,4,0
127561,3,9.66
127561,4,1
127562,3,8.1
127562,4,0
127563,3,7.56
127563,4,0
127564,3,6.66
127564,4,0
127565,3,8.66
127565,4,0
127566,3,2.07
127566,4,1
127567,3,9.02
127567,4,1
127568,3,8.06
127568,4,1
127569,3,5.52
127569,4,1
127570,3,5.88
127570,4,1
127571,3,3.62
127571,4,1
127572,3,7.53
127572,4,1
127573,3,8.88
127573,4,1
127574,3,1.17
127574,4,0
127575,3,5.26
127575,4,0
127576,3,8.11
127576,4,0
127577,3,4.74
127577,4,1
127578,3,5.61
127578,4,0
127579,3,6.3
127579,4,0
127580,3,5.26
127580,4,1
127581,3,9.72
127581,4,1
127582,3,7.96
127582,4,1
127583,3,4.77
127583,4,0
127584,3,3.47
127584,4,1
127585,3,3.46
127585,4,0
127586,3,5.28
127586,4,1
127587,3,7.54
127587,4,0
127588,3,9.7
127588,4,1
127589,3,7.75
127589,4,0
127590,3,9.86
127590,4,1
127591,3,9.38
127591,4,0
127592,3,3.28
127592,4,0
127593,3,8.14
127593,4,1
127594,3,9.42
127594,4,1
127595,3,3.12
127595,4,1
127596,3,5.51
127596,4,0
127597,3,2.92
127597,4,0
127598,3,7.13
127598,4,0
127599,3,5.63
127599,4,0
127600,3,9.48
127600,4,1
127601,3,1.8
127601,4,1
127602,3,5.24
127602,4,0
127603,3,1.49
127603,4,1
127604,3,5.06
127604,4,1
127605,3,6.5
127605,4,0
127606,3,9.81
127606,4,0
127607,3,5.47
127607,4,1
127608,3,5.32
127608,4,1
127609,3,1.44
127609,4,0
127610,3,4.24
127610,4,1
127611,3,6.26
127611,4,1
127612,3,4.37
127612,4,0
127613,3,7.74
127613,4,0
127614,3,1.98
127614,4,0
127615,3,7.42
127615,4,1
127616,3,1.89
127616,4,1
127617,3,7.01
127617,4,0
127618,3,5.7
127618,4,1
127619,3,8.95
127619,4,0
127620,3,7.09
127620,4,1
127621,3,8.39
127621,4,0
127622,3,8.87
127622,4,1
127623,3,2.39
127623,4,1
127624,3,8.61
127624,4,1
127625,3,8.25
127625,4,0
127626,3,2.15
127626,4,1
127627,3,1.7
127627,4,0
127628,3,7.52
127628,4,1
127629,3,1.42
127629,4,0
127630,3,9.17
127630,4,1
127631,3,4.76
127631,4,1
127632,3,3.53
127632,4,0
127633,3,2.74
127633,4,0
127634,3,7.38
127634,4,0
127635,3,4.84
127635,4,1
127636,3,3.01
127636,4,0
127637,3,8.11
127637,4,0
127638,3,5.98
127638,4,0
127639,3,3.28
127639,4,1
127640,3,1.26
127640,4,1
127641,3,9.76
127641,4,1
127642,3,4.73
127642,4,1
127643,3,3.71
127643,4,1
127644,3,8.85
127644,4,1
127645,3,6.52
127645,4,0
127646,3,1.8
127646,4,1
127647,3,1.34
127647,4,1
127648,3,8.08
127648,4,1
127649,3,9.98
127649,4,1
127650,3,4.15
127650,4,1
127651,3,4.62
127651,4,1
127652,3,6.09
127652,4,1
127653,3,5.1
127653,4,1
127654,3,9.15
127654,4,1
127655,3,8.86
127655,4,1
127656,3,9.35
127656,4,1
127657,3,5.43
127657,4,1
127658,3,6.2
127658,4,0
127659,3,3.56
127659,4,1
127660,3,8.39
127660,4,1
127661,3,3.86
127661,4,0
127662,3,8.08
127662,4,1
127663,3,7.92
127663,4,1
127664,3,6.7
127664,4,1
127665,3,6.39
127665,4,0
127666,3,9.62
127666,4,1
127667,3,4.45
127667,4,1
127668,3,4.42
127668,4,0
127669,3,4.12
127669,4,1
127670,3,6.41
127670,4,1
127671,3,2.12
127671,4,0
127672,3,9.14
127672,4,0
127673,3,2.65
127673,4,1
127674,3,9.98
127674,4,0
127675,3,6.7
127675,4,1
127676,3,5.62
127676,4,1
127677,3,8.16
127677,4,1
127678,3,8.1
127678,4,1
127679,3,6.92
127679,4,1
127680,3,8.76
127680,4,0
127681,3,1.17
127681,4,1
127682,3,2.17
127682,4,0
127683,3,3.79
127683,4,1
127684,3,9.04
127684,4,0
127685,3,5.47
127685,4,0
127686,3,6.82
127686,4,1
127687,3,9.54
127687,4,1
127688,3,7.71
127688,4,0
127689,3,4.6
127689,4,1
127690,3,5.52
127690,4,1
127691,3,3.58
127691,4,1
127692,3,3.51
127692,4,1
127693,3,4.59
127693,4,0
127694,3,9.76
127694,4,0
127695,3,8.36
127695,4,1
127696,3,6.32
127696,4,1
127697,3,2.59
127697,4,0
127698,3,8.14
127698,4,1
127699,3,9.55
127699,4,0
127700,3,3.6
127700,4,1
127701,3,2.74
127701,4,0
127702,3,7.28
127702,4,1
127703,3,2.42
127703,4,1
127704,3,6.03
127704,4,0
127705,3,3.47
127705,4,0
127706,3,6.41
127706,4,1
127707,3,2.85
127707,4,1
127708,3,8.56
127708,4,1
127709,3,7.72
127709,4,0
127710,3,1.93
127710,4,0
127711,3,3.67
127711,4,0
127712,3,1.75
127712,4,0
127713,3,7.03
127713,4,0
127714,3,9.17
127714,4,1
127715,3,7.6
127715,4,0
127716,3,5.51
127716,4,0
127717,3,2.3
127717,4,0
127718,3,7.24
127718,4,1
127719,3,6.61
127719,4,1
127720,3,9.76
127720,4,1
127721,3,3.39
127721,4,0
127722,3,4.55
127722,4,1
127723,3,9.51
127723,4,0
127724,3,9.94
127724,4,1
127725,3,6.4
127725,4,0
127726,3,8.51
127726,4,0
127727,3,3.95
127727,4,1
127728,3,5.13
127728,4,0
127729,3,2.3
127729,4,1
127730,3,1.18
127730,4,0
127731,3,4.82
127731,4,0
127732,3,5.73
127732,4,0
127733,3,1.15
127733,4,1
127734,3,2.46
127734,4,0
127735,3,9.48
127735,4,1
127736,3,4.24
127736,4,0
127737,3,1.47
127737,4,1
127738,3,6.15
127738,4,0
127739,3,8.56
127739,4,0
127740,3,2.19
127740,4,0
127741,3,5.16
127741,4,1
127742,3,3.65
127742,4,1
127743,3,5.49
127743,4,1
127744,3,4.2
127744,4,0
127745,3,7.73
127745,4,0
127746,3,7.93
127746,4,0
127747,3,1.74
127747,4,0
127748,3,8.64
127748,4,1
127749,3,8.52
127749,4,1
127750,3,6.65
127750,4,1
127751,3,2.27
127751,4,0
127752,3,1.08
127752,4,1
127753,3,6.4
127753,4,0
127754,3,6.51
127754,4,0
127755,3,5.59
127755,4,1
127756,3,6.31
127756,4,1
127757,3,6.41
127757,4,1
127758,3,1.34
127758,4,0
127759,3,1.59
127759,4,0
127760,3,3.86
127760,4,1
127761,3,7.9
127761,4,0
127762,3,5.08
127762,4,0
127763,3,6.76
127763,4,0
127764,3,3.46
127764,4,0
127765,3,8.27
127765,4,0
127766,3,3.94
127766,4,0
127767,3,8.02
127767,4,0
127768,3,5.45
127768,4,1
127769,3,6.02
127769,4,1
127770,3,7.66
127770,4,1
127771,3,9.47
127771,4,0
127772,3,7.11
127772,4,1
127773,3,1.81
127773,4,0
127774,3,4.71
127774,4,1
127775,3,8.78
127775,4,1
127776,3,1.64
127776,4,0
127777,3,8.81
127777,4,1
127778,3,7.74
127778,4,1
127779,3,8.68
127779,4,1
127780,3,1.49
127780,4,1
127781,3,8.16
127781,4,0
127782,3,3.98
127782,4,0
127783,3,9.64
127783,4,0
127784,3,5.31
127784,4,1
127785,3,8.43
127785,4,1
127786,3,7.64
127786,4,1
127787,3,3.8
127787,4,1
127788,3,4.69
127788,4,0
127789,3,6.61
127789,4,0
127790,3,3.67
127790,4,0
127791,3,4.44
127791,4,1
127792,3,4.62
127792,4,1
127793,3,2.15
127793,4,0
127794,3,7.75
127794,4,1
127795,3,4.4
127795,4,1
127796,3,8.72
127796,4,1
127797,3,6.13
127797,4,1
127798,3,2.06
127798,4,0
127799,3,2.71
127799,4,0
127800,3,3.08
127800,4,0
127801,3,9.98
127801,4,1
127802,3,8.65
127802,4,0
127803,3,4.53
127803,4,1
127804,3,6.31
127804,4,1
127805,3,4.09
127805,4,0
127806,3,3.67
127806,4,1
127807,3,3.02
127807,4,1
127808,3,9.11
127808,4,1
127809,3,6.88
127809,4,1
127810,3,2.15
127810,4,1
127811,3,2.65
127811,4,1
127812,3,9.92
127812,4,0
127813,3,1.09
127813,4,1
127814,3,5.77
127814,4,1
127815,3,2.45
127815,4,0
127816,3,9.06
127816,4,1
127817,3,8.9
127817,4,1
127818,3,7.99
127818,4,0
127819,3,6.34
127819,4,1
127820,3,3.29
127820,4,1
127821,3,1.16
127821,4,1
127822,3,5.93
127822,4,1
127823,3,7.12
127823,4,1
127824,3,5.27
127824,4,0
127825,3,2.9
127825,4,0
127826,3,6.95
127826,4,0
127827,3,3.93
127827,4,1
127828,3,2.87
127828,4,0
127829,3,9.67
127829,4,1
127830,3,7.73
127830,4,1
127831,3,7.0
127831,4,0
127832,3,7.77
127832,4,0
127833,3,9.37
127833,4,0
127834,3,4.51
127834,4,1
127835,3,4.57
127835,4,1
127836,3,8.87
127836,4,1
127837,3,9.4
127837,4,0
127838,3,4.22
127838,4,0
127839,3,1.99
127839,4,1
127840,3,9.12
127840,4,0
127841,3,4.57
127841,4,0
127842,3,8.54
127842,4,1
127843,3,1.5
127843,4,1
127844,3,5.72
127844,4,1
127845,3,6.56
127845,4,0
127846,3,2.98
127846,4,0
127847,3,7.14
127847,4,1
127848,3,9.63
127848,4,0
127849,3,9.39
127849,4,0
127850,3,7.76
127850,4,0
127851,3,2.51
127851,4,1
127852,3,9.05
127852,4,1
127853,3,3.31
127853,4,1
127854,3,2.93
127854,4,1
127855,3,7.19
127855,4,1
127856,3,8.63
127856,4,1
127857,3,9.85
127857,4,0
127858,3,9.43
127858,4,0
127859,3,3.87
127859,4,0
127860,3,6.12
127860,4,0
127861,3,6.4
127861,4,1
127862,3,4.89
127862,4,1
127863,3,3.47
127863,4,0
127864,3,6.08
127864,4,1
127865,3,7.43
127865,4,0
127866,3,8.94
127866,4,1
127867,3,7.41
127867,4,0
127868,3,2.25
127868,4,1
127869,3,3.33
127869,4,1
127870,3,7.34
127870,4,0
127871,3,5.16
127871,4,0
127872,3,2.94
127872,4,0
127873,3,1.66
127873,4,0
127874,3,1.13
127874,4,0
127875,3,4.93
127875,4,0
127876,3,6.53
127876,4,0
127877,3,9.56
127877,4,1
127878,3,5.28
127878,4,0
127879,3,4.18
127879,4,1
127880,3,7.58
127880,4,0
127881,3,1.94
127881,4,1
127882,3,5.1
127882,4,0
127883,3,8.62
127883,4,1
127884,3,3.19
127884,4,1
127885,3,1.35
127885,4,1
127886,3,9.6
127886,4,1
127887,3,8.3
127887,4,0
127888,3,8.29
127888,4,1
127889,3,1.29
127889,4,0
127890,3,7.55
127890,4,0
127891,3,2.2
127891,4,1
127892,3,4.99
127892,4,0
127893,3,3.37
127893,4,1
127894,3,1.87
127894,4,0
127895,3,8.49
127895,4,1
127896,3,5.84
127896,4,0
127897,3,1.85
127897,4,1
127898,3,6.0
127898,4,0
127899,3,7.75
127899,4,1
127900,3,7.86
127900,4,1
127901,3,3.18
127901,4,1
127902,3,3.57
127902,4,1
127903,3,6.21
127903,4,0
127904,3,3.18
127904,4,1
127905,3,3.96
127905,4,1
127906,3,5.58
127906,4,1
127907,3,3.41
127907,4,1
127908,3,4.55
127908,4,1
127909,3,7.58
127909,4,0
127910,3,2.59
127910,4,1
127911,3,5.98
127911,4,1
127912,3,8.67
127912,4,1
127913,3,2.31
127913,4,1
127914,3,4.28
127914,4,0
127915,3,5.34
127915,4,1
127916,3,5.38
127916,4,0
127917,3,5.43
127917,4,0
127918,3,2.49
127918,4,1
127919,3,1.4
127919,4,1
127920,3,5.74
127920,4,0
127921,3,6.91
127921,4,1
127922,3,8.89
127922,4,0
127923,3,2.57
127923,4,0
127924,3,1.14
127924,4,1
127925,3,7.5
127925,4,1
127926,3,6.02
127926,4,0
127927,3,3.56
127927,4,0
127928,3,6.82
127928,4,0
127929,3,3.55
127929,4,0
127930,3,4.05
127930,4,0
127931,3,2.67
127931,4,0
127932,3,4.67
127932,4,1
127933,3,7.66
127933,4,0
127934,3,8.16
127934,4,0
127935,3,6.81
127935,4,0
127936,3,4.18
127936,4,1
127937,3,3.02
127937,4,1
127938,3,5.25
127938,4,1
127939,3,7.94
127939,4,0
127940,3,2.82
127940,4,1
127941,3,3.43
127941,4,0
127942,3,3.71
127942,4,1
127943,3,2.48
127943,4,1
127944,3,2.82
127944,4,0
127945,3,3.81
127945,4,0
127946,3,9.25
127946,4,0
127947,3,4.25
127947,4,1
127948,3,1.77
127948,4,1
127949,3,3.09
127949,4,0
127950,3,7.45
127950,4,1
127951,3,5.58
127951,4,0
127952,3,4.05
127952,4,0
127953,3,7.37
127953,4,0
127954,3,2.56
